PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
29974127,Crosstalk between metabolism and epigenetic modifications in autoimmune diseases: a comprehensive overview,"Wang Z, Long H, Chang C, Zhao M, Lu Q.",Cell Mol Life Sci. 2018 Sep;75(18):3353-3369. doi: 10.1007/s00018-018-2864-2. Epub 2018 Jul 4.,Wang Z,Cell Mol Life Sci,2018,7/6/18,,,10.1007/s00018-018-2864-2,,Wang Z.; Long H.; Chang C.; Zhao M.; Lu Q.,"Wang, Zijun (56666622600); Long, Hai (26641248500); Chang, Christopher (37049890600); Zhao, Ming (55555027000); Lu, Qianjin (7401444508)",56666622600; 26641248500; 37049890600; 55555027000; 7401444508,Crosstalk between metabolism and epigenetic modifications in autoimmune diseases: a comprehensive overview,2018,Cellular and Molecular Life Sciences,75,18,,3353,3369,16,26,10.1007/s00018-018-2864-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049572889&doi=10.1007%2fs00018-018-2864-2&partnerID=40&md5=67afcef9ec9416bc6e4edbf7afb69092,1420682X,,CMLSF,29974127,Review,Final,,Scopus,2-s2.0-85049572889,,Cellular and molecular life sciences : CMLS,1420-682X,1420-9071,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29569072,Posttranslational modifications of CENP-A: marks of distinction,"Srivastava S, Foltz DR.",Chromosoma. 2018 Sep;127(3):279-290. doi: 10.1007/s00412-018-0665-x. Epub 2018 Mar 22.,Srivastava S,Chromosoma,2018,3/24/18,PMC6082721,NIHMS973738,10.1007/s00412-018-0665-x,,Srivastava S.; Foltz D.R.,"Srivastava, Shashank (56970260300); Foltz, Daniel R. (7003373129)",56970260300; 7003373129,Posttranslational modifications of CENP-A: marks of distinction,2018,Chromosoma,127,3,,279,290,11,31,10.1007/s00412-018-0665-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044332479&doi=10.1007%2fs00412-018-0665-x&partnerID=40&md5=7dd366c2191da02ccc569bb4cc2c6c5d,95915,,CHROA,29569072,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85044332479,,Chromosoma,0009-5915,1432-0886,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29931501,In Vivo and In Vitro Neuronal Plasticity Modulation by Epigenetic Regulators,"Monteleone MC, Pallarés ME, Billi SC, Antonelli MC, Brocco MA.",J Mol Neurosci. 2018 Jul;65(3):301-311. doi: 10.1007/s12031-018-1101-7. Epub 2018 Jun 22.,Monteleone MC,J Mol Neurosci,2018,6/23/18,,,10.1007/s12031-018-1101-7,,Monteleone M.C.; Pallarés M.E.; Billi S.C.; Antonelli M.C.; Brocco M.A.,"Monteleone, Melisa C. (55767336700); Pallarés, María Eugenia (22981230900); Billi, Silvia C. (6603290050); Antonelli, Marta C. (7102394404); Brocco, Marcela A. (7004663250)",55767336700; 22981230900; 6603290050; 7102394404; 7004663250,In Vivo and In Vitro Neuronal Plasticity Modulation by Epigenetic Regulators,2018,Journal of Molecular Neuroscience,65,3,,301,311,10,2,10.1007/s12031-018-1101-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048832859&doi=10.1007%2fs12031-018-1101-7&partnerID=40&md5=675dcfc4478d36e9022fc9c714a5e944,8958696,,JMNEE,29931501,Article,Final,,Scopus,2-s2.0-85048832859,,Journal of molecular neuroscience,0895-8696,1559-1166,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
28500512,Molecular Adaptations to Social Defeat Stress and Induced Depression in Mice,"Bondar N, Bryzgalov L, Ershov N, Gusev F, Reshetnikov V, Avgustinovich D, Tenditnik M, Rogaev E, Merkulova T.",Mol Neurobiol. 2018 Apr;55(4):3394-3407. doi: 10.1007/s12035-017-0586-3. Epub 2017 May 12.,Bondar N,Mol Neurobiol,2018,5/14/17,,,10.1007/s12035-017-0586-3,,Bondar N.; Bryzgalov L.; Ershov N.; Gusev F.; Reshetnikov V.; Avgustinovich D.; Tenditnik M.; Rogaev E.; Merkulova T.,"Bondar, Natalya (7003371295); Bryzgalov, Leonid (23993760200); Ershov, Nikita (36886240700); Gusev, Fedor (56182170900); Reshetnikov, Vasiliy (57192576774); Avgustinovich, Damira (7003950187); Tenditnik, Mikhail (6507969050); Rogaev, Evgeny (35391858800); Merkulova, Tatiana (7006281721)",7003371295; 23993760200; 36886240700; 56182170900; 57192576774; 7003950187; 6507969050; 35391858800; 7006281721,Molecular Adaptations to Social Defeat Stress and Induced Depression in Mice,2018,Molecular Neurobiology,55,4,,3394,3407,13,26,10.1007/s12035-017-0586-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019245901&doi=10.1007%2fs12035-017-0586-3&partnerID=40&md5=846fb3be5f50b24fb266fc8f3995b7cf,8937648,,MONBE,28500512,Article,Final,,Scopus,2-s2.0-85019245901,,Molecular neurobiology,0893-7648,1559-1182,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29464330,The interplay of histone H2B ubiquitination with budding and fission yeast heterochromatin,"Zukowski A, Johnson AM.",Curr Genet. 2018 Aug;64(4):799-806. doi: 10.1007/s00294-018-0812-1. Epub 2018 Feb 20.,Zukowski A,Curr Genet,2018,2/22/18,PMC6039258,NIHMS944884,10.1007/s00294-018-0812-1,,Zukowski A.; Johnson A.M.,"Zukowski, Alexis (57200671220); Johnson, Aaron M. (56637173600)",57200671220; 56637173600,The interplay of histone H2B ubiquitination with budding and fission yeast heterochromatin,2018,Current Genetics,64,4,,799,806,7,6,10.1007/s00294-018-0812-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042214291&doi=10.1007%2fs00294-018-0812-1&partnerID=40&md5=de5599057aa4fc52558b8338f4c38bb5,1728083,,CUGED,29464330,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85042214291,,Current genetics,0172-8083,1432-0983,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29549582,The conserved histone variant H2A.Z illuminates meiotic recombination initiation,"Yamada S, Kugou K, Ding DQ, Fujita Y, Hiraoka Y, Murakami H, Ohta K, Yamada T.",Curr Genet. 2018 Oct;64(5):1015-1019. doi: 10.1007/s00294-018-0825-9. Epub 2018 Mar 16.,Yamada S,Curr Genet,2018,3/18/18,,,10.1007/s00294-018-0825-9,,Yamada S.; Kugou K.; Ding D.-Q.; Fujita Y.; Hiraoka Y.; Murakami H.; Ohta K.; Yamada T.,"Yamada, Shintaro (35279058800); Kugou, Kazuto (16175531500); Ding, Da-Qiao (7201761134); Fujita, Yurika (57201251807); Hiraoka, Yasushi (7101710881); Murakami, Hiroshi (55712032800); Ohta, Kunihiro (7403540066); Yamada, Takatomi (7405974164)",35279058800; 16175531500; 7201761134; 57201251807; 7101710881; 55712032800; 7403540066; 7405974164,The conserved histone variant H2A.Z illuminates meiotic recombination initiation,2018,Current Genetics,64,5,,1015,1019,4,6,10.1007/s00294-018-0825-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044023330&doi=10.1007%2fs00294-018-0825-9&partnerID=40&md5=e14a17b375d118c35c49b48e4c09094e,1728083,,CUGED,29549582,Review,Final,,Scopus,2-s2.0-85044023330,,Current genetics,0172-8083,1432-0983,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29796904,Critical roles of Shugoshin and histones as tension sensors during mitosis,"Buehl CJ, Kuo MH.",Curr Genet. 2018 Dec;64(6):1215-1219. doi: 10.1007/s00294-018-0846-4. Epub 2018 May 23.,Buehl CJ,Curr Genet,2018,5/26/18,,,10.1007/s00294-018-0846-4,,Buehl C.J.; Kuo M.-H.,"Buehl, Christopher J. (55513407300); Kuo, Min-Hao (7202144364)",55513407300; 7202144364,Critical roles of Shugoshin and histones as tension sensors during mitosis,2018,Current Genetics,64,6,,1215,1219,4,4,10.1007/s00294-018-0846-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047241430&doi=10.1007%2fs00294-018-0846-4&partnerID=40&md5=c2cb24d127c459098a00ff65ee467a09,1728083,,CUGED,29796904,Review,Final,,Scopus,2-s2.0-85047241430,,Current genetics,0172-8083,1432-0983,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29058037,Epigenetic regulation of agronomical traits in Brassicaceae,"Itabashi E, Osabe K, Fujimoto R, Kakizaki T.",Plant Cell Rep. 2018 Jan;37(1):87-101. doi: 10.1007/s00299-017-2223-z. Epub 2017 Oct 20.,Itabashi E,Plant Cell Rep,2018,10/24/17,,,10.1007/s00299-017-2223-z,,Itabashi E.; Osabe K.; Fujimoto R.; Kakizaki T.,"Itabashi, Etsuko (25622151200); Osabe, Kenji (25641663300); Fujimoto, Ryo (7101738514); Kakizaki, Tomohiro (35484224300)",25622151200; 25641663300; 7101738514; 35484224300,Epigenetic regulation of agronomical traits in Brassicaceae,2018,Plant Cell Reports,37,1,,87,101,14,20,10.1007/s00299-017-2223-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031904358&doi=10.1007%2fs00299-017-2223-z&partnerID=40&md5=50d9a25554e3540d3db6f9520de4ea5c,7217714,,PCRPD,29058037,Review,Final,,Scopus,2-s2.0-85031904358,,Plant cell reports,0721-7714,1432-203X,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
29980791,ARID1A and CEBPα cooperatively inhibit UCA1 transcription in breast cancer,"Guo X, Zhang Y, Mayakonda A, Madan V, Ding LW, Lin LH, Zia S, Gery S, Tyner JW, Zhou W, Yin D, Lin DC, Koeffler HP.",Oncogene. 2018 Nov;37(45):5939-5951. doi: 10.1038/s41388-018-0371-4. Epub 2018 Jul 6.,Guo X,Oncogene,2018,7/8/18,,,10.1038/s41388-018-0371-4,,Guo X.; Zhang Y.; Mayakonda A.; Madan V.; Ding L.-W.; Lin L.-H.; Zia S.; Gery S.; Tyner J.W.; Zhou W.; Yin D.; Lin D.-C.; Koeffler H.P.,"Guo, Xiao (57189350224); Zhang, Yin (55841978900); Mayakonda, Anand (56989833200); Madan, Vikas (7003412452); Ding, Ling-Wen (57202281673); Lin, Le-Hang (56045542200); Zia, Saadiya (57525217100); Gery, Sigal (6602943610); Tyner, Jeffrey W. (8706106300); Zhou, Wu (55786522200); Yin, Dong (8424541500); Lin, De-Chen (17135073900); Koeffler, H. Phillip (7101644677)",57189350224; 55841978900; 56989833200; 7003412452; 57202281673; 56045542200; 57525217100; 6602943610; 8706106300; 55786522200; 8424541500; 17135073900; 7101644677,ARID1A and CEBPα cooperatively inhibit UCA1 transcription in breast cancer,2018,Oncogene,37,45,,5939,5951,12,19,10.1038/s41388-018-0371-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049598128&doi=10.1038%2fs41388-018-0371-4&partnerID=40&md5=c3e26b1dc6854d38a80e769876d1112d,9509232,,ONCNE,29980791,Article,Final,,Scopus,2-s2.0-85049598128,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
31591560,Epigenomic signatures underpin the axonal regenerative ability of dorsal root ganglia sensory neurons,"Palmisano I, Danzi MC, Hutson TH, Zhou L, McLachlan E, Serger E, Shkura K, Srivastava PK, Hervera A, Neill NO, Liu T, Dhrif H, Wang Z, Kubat M, Wuchty S, Merkenschlager M, Levi L, Elliott E, Bixby JL, Lemmon VP, Di Giovanni S.",Nat Neurosci. 2019 Nov;22(11):1913-1924. doi: 10.1038/s41593-019-0490-4. Epub 2019 Oct 7.,Palmisano I,Nat Neurosci,2019,10/9/19,,,10.1038/s41593-019-0490-4,,Palmisano I.; Danzi M.C.; Hutson T.H.; Zhou L.; McLachlan E.; Serger E.; Shkura K.; Srivastava P.K.; Hervera A.; Neill N.O.; Liu T.; Dhrif H.; Wang Z.; Kubat M.; Wuchty S.; Merkenschlager M.; Levi L.; Elliott E.; Bixby J.L.; Lemmon V.P.; Di Giovanni S.,"Palmisano, Ilaria (12773808300); Danzi, Matt C. (56800464800); Hutson, Thomas H. (54884060800); Zhou, Luming (56714150700); McLachlan, Eilidh (57208222012); Serger, Elisabeth (56507389800); Shkura, Kirill (56399318700); Srivastava, Prashant K. (16234728100); Hervera, Arnau (25721988200); Neill, Nick O’ (57211498893); Liu, Tong (57201326882); Dhrif, Hassen (6507450602); Wang, Zheng (57201049793); Kubat, Miroslav (7006437636); Wuchty, Stefan (6602576457); Merkenschlager, Matthias (7006819376); Levi, Liron (57211498624); Elliott, Evan (8084659500); Bixby, John L. (7006465152); Lemmon, Vance P. (7005523554); Di Giovanni, Simone (57204305926)",12773808300; 56800464800; 54884060800; 56714150700; 57208222012; 56507389800; 56399318700; 16234728100; 25721988200; 57211498893; 57201326882; 6507450602; 57201049793; 7006437636; 6602576457; 7006819376; 57211498624; 8084659500; 7006465152; 7005523554; 57204305926,Epigenomic signatures underpin the axonal regenerative ability of dorsal root ganglia sensory neurons,2019,Nature Neuroscience,22,11,,1913,1924,11,42,10.1038/s41593-019-0490-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074193652&doi=10.1038%2fs41593-019-0490-4&partnerID=40&md5=faa6af3cf0bcf2f1b720f5090bde2eaa,10976256,,NANEF,31591560,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85074193652,,Nature neuroscience,1097-6256,1546-1726,5/1/98,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
32231312,Chromatin replication and epigenetic cell memory,"Stewart-Morgan KR, Petryk N, Groth A.",Nat Cell Biol. 2020 Apr;22(4):361-371. doi: 10.1038/s41556-020-0487-y. Epub 2020 Mar 30.,Stewart-Morgan KR,Nat Cell Biol,2020,4/2/20,,,10.1038/s41556-020-0487-y,,Stewart-Morgan K.R.; Petryk N.; Groth A.,"Stewart-Morgan, Kathleen R. (56870808000); Petryk, Nataliya (37034767000); Groth, Anja (7003520948)",56870808000; 37034767000; 7003520948,Chromatin replication and epigenetic cell memory,2020,Nature Cell Biology,22,4,,361,371,10,84,10.1038/s41556-020-0487-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082527176&doi=10.1038%2fs41556-020-0487-y&partnerID=40&md5=f3ced973c6b1843dcb2ea44bb74432b3,14657392,,NCBIF,32231312,Review,Final,,Scopus,2-s2.0-85082527176,,Nature cell biology,1465-7392,1476-4679,5/1/99,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
33500558,Parental nucleosome segregation and the inheritance of cellular identity,"Escobar TM, Loyola A, Reinberg D.",Nat Rev Genet. 2021 Jun;22(6):379-392. doi: 10.1038/s41576-020-00312-w. Epub 2021 Jan 26.,Escobar TM,Nat Rev Genet,2021,1/27/21,PMC8609916,NIHMS1755843,10.1038/s41576-020-00312-w,,Escobar T.M.; Loyola A.; Reinberg D.,"Escobar, Thelma M. (53363542600); Loyola, Alejandra (7004362351); Reinberg, Danny (7005185878)",53363542600; 7004362351; 7005185878,Parental nucleosome segregation and the inheritance of cellular identity,2021,Nature Reviews Genetics,22,6,,379,392,13,24,10.1038/s41576-020-00312-w,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099916257&doi=10.1038%2fs41576-020-00312-w&partnerID=40&md5=9ffd35eb7ae44cac37cf9e0f7cb84a33,14710056,,NRGAA,33500558,Review,Final,,Scopus,2-s2.0-85099916257,,Nature reviews. Genetics,1471-0056,1471-0064,10/1/00,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
32958894,COMPASS and SWI/SNF complexes in development and disease,"Cenik BK, Shilatifard A.",Nat Rev Genet. 2021 Jan;22(1):38-58. doi: 10.1038/s41576-020-0278-0. Epub 2020 Sep 21.,Cenik BK,Nat Rev Genet,2021,9/22/20,,,10.1038/s41576-020-0278-0,,Cenik B.K.; Shilatifard A.,"Cenik, Bercin K. (55363973500); Shilatifard, Ali (7004190412)",55363973500; 7004190412,COMPASS and SWI/SNF complexes in development and disease,2021,Nature Reviews Genetics,22,1,,38,58,20,63,10.1038/s41576-020-0278-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091154455&doi=10.1038%2fs41576-020-0278-0&partnerID=40&md5=510389e27914227b7a84e868b86a28f1,14710056,,NRGAA,32958894,Review,Final,,Scopus,2-s2.0-85091154455,,Nature reviews. Genetics,1471-0056,1471-0064,10/1/00,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
31346255,The role of DNA methylation and histone modifications in blood pressure: a systematic review,"Gonzalez-Jaramillo V, Portilla-Fernandez E, Glisic M, Voortman T, Bramer W, Chowdhury R, Roks AJM, Jan Danser AH, Muka T, Nano J, Franco OH.",J Hum Hypertens. 2019 Oct;33(10):703-715. doi: 10.1038/s41371-019-0218-7. Epub 2019 Jul 25.,Gonzalez-Jaramillo V,J Hum Hypertens,2019,7/27/19,,,10.1038/s41371-019-0218-7,,Gonzalez-Jaramillo V.; Portilla-Fernandez E.; Glisic M.; Voortman T.; Bramer W.; Chowdhury R.; Roks A.J.M.; Jan Danser A.H.; Muka T.; Nano J.; Franco O.H.,"Gonzalez-Jaramillo, Valentina (57204716357); Portilla-Fernandez, Eliana (57189327456); Glisic, Marija (57200200127); Voortman, Trudy (57207898010); Bramer, Wichor (55433034000); Chowdhury, Rajiv (57216138475); Roks, Anton J. M. (6602682785); Jan Danser, A.H. (57195409085); Muka, Taulant (56453399500); Nano, Jana (57147719500); Franco, Oscar H. (57211248539)",57204716357; 57189327456; 57200200127; 57207898010; 55433034000; 57216138475; 6602682785; 57195409085; 56453399500; 57147719500; 57211248539,The role of DNA methylation and histone modifications in blood pressure: a systematic review,2019,Journal of Human Hypertension,33,10,,703,715,12,17,10.1038/s41371-019-0218-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069802900&doi=10.1038%2fs41371-019-0218-7&partnerID=40&md5=faf14f156e05e76e99b7c2e0b4259911,9509240,,JHHYE,31346255,Review,Final,,Scopus,2-s2.0-85069802900,,Journal of human hypertension,0950-9240,1476-5527,1997,2020,Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
16761735,Analyzing histone modification using crosslinked chromatin treated with micrococcal nuclease,"Lefevre P, Bonifer C.",Methods Mol Biol. 2006;325:315-25. doi: 10.1385/1-59745-005-7:315.,Lefevre P,Methods Mol Biol,2006,6/10/06,,,10.1385/1-59745-005-7:315,,Lefevre P.; Bonifer C.,"Lefevre, Pascal (7103159559); Bonifer, Constanze (7003835418)",7103159559; 7003835418,Analyzing histone modification using crosslinked chromatin treated with micrococcal nuclease.,2006,"Methods in molecular biology (Clifton, N.J.)",325,,,315,325,10,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746523602&partnerID=40&md5=fc4e7be889eacdba379167fe8915d15e,10643745,,,16761735,Article,Final,,Scopus,2-s2.0-33746523602,,"Methods in molecular biology (Clifton, N.J.)",1064-3745,1940-6029,1984,(blank),Journal,Springer Protocols,SpringerNature,https://dev.springernature.com/,
16118436,Chromatin assembly in a crude fraction from yeast cells,"Robinson KM, Schultz MC.",Methods Mol Biol. 2006;313:209-23. doi: 10.1385/1-59259-958-3:209.,Robinson KM,Methods Mol Biol,2006,8/25/05,,,10.1385/1-59259-958-3:209,,Robinson K.M.; Schultz M.C.,"Robinson, Karen M (7403229030); Schultz, Michael C (7202779460)",7403229030; 7202779460,Chromatin assembly in a crude fraction from yeast cells.,2006,"Methods in molecular biology (Clifton, N.J.)",313,,,209,223,14,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644790796&partnerID=40&md5=e03ea7ce9bb4dc4761c9b4c67fa8eb55,10643745,,,16118436,Article,Final,,Scopus,2-s2.0-33644790796,,"Methods in molecular biology (Clifton, N.J.)",1064-3745,1940-6029,1984,(blank),Journal,Springer Protocols,SpringerNature,https://dev.springernature.com/,
19794495,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain,"Morinière J, Rousseaux S, Steuerwald U, Soler-López M, Curtet S, Vitte AL, Govin J, Gaucher J, Sadoul K, Hart DJ, Krijgsveld J, Khochbin S, Müller CW, Petosa C.",Nature. 2009 Oct 1;461(7264):664-8. doi: 10.1038/nature08397.,Morinière J,Nature,2009,10/2/09,,,10.1038/nature08397,,Morinière J.; Rousseaux S.; Steuerwald U.; Soler-López M.; Curtet S.; Vitte A.-L.; Govin J.; Gaucher J.; Sadoul K.; Hart D.J.; Krijgsveld J.; Khochbin S.; Müller C.W.; Petosa C.,"Morinière, Jeanne (57210387385); Rousseaux, Sophie (7004603042); Steuerwald, Ulrich (16053650900); Soler-López, Montserrat (6602220080); Curtet, Sandrine (6507351728); Vitte, Anne-Laure (6505992811); Govin, Jérme (6506682975); Gaucher, Jonathan (36885945500); Sadoul, Karin (6602676100); Hart, Darren J. (12777523600); Krijgsveld, Jeroen (35264227900); Khochbin, Saadi (26643421700); Müller, Christoph W. (7404109566); Petosa, Carlo (6602371846)",57210387385; 7004603042; 16053650900; 6602220080; 6507351728; 6505992811; 6506682975; 36885945500; 6602676100; 12777523600; 35264227900; 26643421700; 7404109566; 6602371846,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain,2009,Nature,461,7264,,664,668,4,343,10.1038/nature08397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349669271&doi=10.1038%2fnature08397&partnerID=40&md5=94d13352c7013ca8996d0fca320a6008,280836,,NATUA,19794495,Article,Final,,Scopus,2-s2.0-70349669271,,Nature (London),0028-0836,1476-4687,1987,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
